InteractorA,InteractorB
P02730,Q9H2L4
O96020,P24941
O96020,P38936
O96020,P46527
Q9UIF9,P16333
O76076,P49639
Q96H22,Q9BT30
Q96H22,Q8IW40
Q96H22,Q9UJX0
Q96H22,Q96PN8
Q96LK0,P60006
Q96LK0,Q8IY42
Q96LK0,Q9P1Z2
Q96LK0,Q68D86
Q96LK0,Q9BWC9
Q96LK0,Q96AQ1
Q96LK0,P51861
Q96LK0,Q68CJ9
Q96LK0,Q96D03
Q96LK0,O60447
Q96LK0,O95684
Q96LK0,O95684
Q96LK0,Q6PIV2
Q96LK0,Q9UKD1
Q96LK0,Q9BVP2
Q96LK0,Q16082
Q96LK0,Q8N8K9
Q96LK0,Q9BQD3
Q96LK0,Q8IV50
Q96LK0,A8MTQ0
Q96LK0,O95340
Q96LK0,Q92968
Q96LK0,Q9NRD5
Q96LK0,Q92569
Q96LK0,Q53GL0
Q96LK0,Q96NZ9
Q96LK0,P31321
Q96LK0,Q9H3S7
Q96LK0,Q9UBK7
Q96LK0,Q9UNT1
Q96LK0,Q04864
Q96LK0,Q04864
Q96LK0,Q8WZ75
Q96LK0,Q9H4L4
Q96LK0,Q9UJW9
Q96LK0,Q8N205
Q96LK0,Q8N205
Q96LK0,P19237
Q96LK0,Q9BWF2
Q96LK0,Q9H2G4
Q96LK0,Q9NYZ1
Q96LK0,Q8N3L3
Q96LK0,P55072
Q96LK0,Q8N1B4
Q96LK0,Q96DT7
Q96LK0,O43829
Q96LK0,Q6P2D0
Q96LK0,Q8TAQ5
Q96LK0,Q7Z4V0
Q504U0,Q9UL45
Q504U0,Q01850
Q504U0,Q86X02
Q504U0,O75031
Q504U0,O60921
Q504U0,Q9BQD3
Q504U0,Q9NRD5
Q504U0,P0C1Z6
Q8N6Q3,Q9Y2W7
P11049,P19397
P11049,P54849
P11049,P08034
P11049,Q8TAF8
P11049,Q96PB8
P11049,P07948
P11049,P29350
P11049,P43405
Q08722,Q9H2K0
Q08722,P15941
Q08722,P15151
Q08722,Q9P1W8
Q08722,Q8N205
Q08722,Q9NRX6
Q96F85,Q9NRG1
Q96F85,O95070
Q8NA57,Q08379
P51452,P50221
Q9C005,Q96MA6
Q9C005,Q86UN6
Q9C005,O43823
Q9C005,Q9UBL3
Q9C005,Q9UBL3
Q9C005,Q8IXM2
Q9C005,Q8TDM0
Q9C005,Q5T5X7
Q9C005,Q00537
Q9C005,Q68CJ9
Q9C005,Q8WWB3
Q9C005,Q96IM9
Q9C005,Q96C01
Q9C005,Q9NW75
Q9C005,P78347
Q9C005,Q8NDH6
Q9C005,Q7Z4T9
Q9C005,Q9Y605
Q9C005,P17980
Q9C005,O00487
Q9C005,P49023
Q9C005,Q86UC2
Q9C005,O75069
Q9C005,P0CW01
Q9C005,A6NKD2
Q9C005,Q96K21
Q9H410,O14964
P57055,Q8TAP6
P57055,Q0VD86
P57055,Q96EZ8
P57055,Q13416
P57055,P20618
P57055,O43435
P57055,Q96CG3
P57055,Q12933
Q53HC9,A8MTQ0
P06746,Q9H5J8
P06746,P29144
P06746,P18887
Q96CS3,P55072
Q9BSJ8,A0FGR8
Q9BSJ8,A0FGR9
Q9NYF3,O43639
Q9NYF3,P31947
Q9NYF3,O60504
Q9NYF3,P61981
Q8IZU0,Q9ULW3
Q8IZU0,Q8N2N9
Q8IZU0,Q9BXS5
Q8IZU0,Q9NWX5
Q8IZU0,P17544
Q8IZU0,Q9NWT8
Q8IZU0,P46379
Q8IZU0,Q99728
Q8IZU0,Q16548
Q8IZU0,Q6QNY1
Q8IZU0,Q13895
Q8IZU0,Q14CZ0
Q8IZU0,Q0VDD7
Q8IZU0,Q9H7E9
Q8IZU0,Q9ULU8
Q8IZU0,Q9BWC9
Q8IZU0,Q8IYX3
Q8IZU0,Q9NVL8
Q8IZU0,Q6NSX1
Q8IZU0,Q9UJX2
Q8IZU0,Q16543
Q8IZU0,Q9H3Q1
Q8IZU0,Q96GN5
Q8IZU0,Q8N0S6
Q8IZU0,Q8IYX8
Q8IZU0,Q96GE4
Q8IZU0,Q9NRG0
Q8IZU0,P35523
Q8IZU0,Q9P218
Q8IZU0,O75534
Q8IZU0,Q2TBE0
Q8IZU0,Q9UIK4
Q8IZU0,Q9UER7
Q8IZU0,Q9H6A0
Q8IZU0,Q9Y5T4
Q8IZU0,Q96FY5
Q8IZU0,Q99848
Q8IZU0,Q13011
Q8IZU0,O75821
Q8IZU0,Q14241
Q8IZU0,Q3B820
Q8IZU0,Q8IZU1
Q8IZU0,Q14CZ7
Q8IZU0,O94868
Q8IZU0,Q96RJ6
Q8IZU0,Q9BVV2
Q8IZU0,Q9NXC2
Q8IZU0,Q9HD26
Q8IZU0,Q6IC98
Q8IZU0,Q9Y2Q3
Q8IZU0,P21815
Q8IZU0,Q9H1K1
Q8IZU0,Q86VZ6
Q8IZU0,P52954
Q8IZU0,O14910
Q8IZU0,Q8TBB1
Q8IZU0,Q9NU23
Q8IZU0,Q8N8X9
Q8IZU0,P55081
Q8IZU0,Q9H8S9
Q8IZU0,Q9UBU8
Q8IZU0,Q15014
Q8IZU0,Q7Z7H8
Q8IZU0,Q13084
Q8IZU0,Q9BYD2
Q8IZU0,Q96E11
Q8IZU0,O96000
Q8IZU0,O76041
Q8IZU0,O94818
Q8IZU0,A8MTQ0
Q8IZU0,O75459
Q8IZU0,Q5JUK9
Q8IZU0,O14832
Q8IZU0,Q9Y237
Q8IZU0,Q9UGP5
Q8IZU0,Q6NYC8
Q8IZU0,O43395
Q8IZU0,O00487
Q8IZU0,Q86Y79
Q8IZU0,Q9H0T7
Q8IZU0,O15315
Q8IZU0,Q96I25
Q8IZU0,Q86U06
Q8IZU0,Q9NWS8
Q8IZU0,O76064
Q8IZU0,P32969
Q8IZU0,Q9UHA3
Q8IZU0,Q92622
Q8IZU0,Q9BVN2
Q8IZU0,O00560
Q8IZU0,Q9H190
Q8IZU0,P07093
Q8IZU0,P31947
Q8IZU0,O15427
Q8IZU0,P03973
Q8IZU0,Q12824
Q8IZU0,Q16637
Q8IZU0,O95721
Q8IZU0,Q5SQN1
Q8IZU0,Q7Z614
Q8IZU0,A7MD48
Q8IZU0,Q13188
Q8IZU0,O75683
Q8IZU0,Q9BSW7
Q8IZU0,Q3MII6
Q8IZU0,Q969Z0
Q8IZU0,Q15560
Q8IZU0,Q8N8B7
Q8IZU0,Q15582
Q8IZU0,Q6ZVM7
Q8IZU0,Q9BVS5
Q8IZU0,Q99816
Q8IZU0,P49411
Q8IZU0,Q99757
Q8IZU0,Q96LR5
Q8IZU0,Q96HZ7
Q8IZU0,Q13426
Q8IZU0,Q9Y2Z4
Q8IZU0,Q8TBK6
Q8IZU0,Q8N5A5
Q8IZU0,Q8N5A5
Q8IZU0,P51814
Q8IZU0,P51814
Q8IZU0,Q86VK4
Q8IZU0,Q8N184
Q8IZU0,Q8N883
Q8IZU0,Q9ULD5
Q7L5A3,Q9NYB9
Q7L5A3,Q9ULX6
Q7L5A3,O95429
Q7L5A3,Q6PI77
Q7L5A3,Q8NCR3
Q7L5A3,Q13137
Q7L5A3,Q86Z20
Q7L5A3,Q8NHQ1
Q7L5A3,A8MQ03
Q7L5A3,Q14689
Q7L5A3,Q96EY1
Q7L5A3,Q5JST6
Q7L5A3,O00167
Q7L5A3,Q14192
Q7L5A3,Q5TD97
Q7L5A3,Q08379
Q7L5A3,O75031
Q7L5A3,Q9UJY1
Q7L5A3,Q13422
Q7L5A3,Q13422
Q7L5A3,O95235
Q7L5A3,O00505
Q7L5A3,O76011
Q7L5A3,Q3LI72
Q7L5A3,Q3LI70
Q7L5A3,Q3LI66
Q7L5A3,P25791
Q7L5A3,Q9BRK4
Q7L5A3,Q99750
Q7L5A3,Q9UJV3
Q7L5A3,Q13064
Q7L5A3,O00160
Q7L5A3,Q9ULV0
Q7L5A3,Q8TDC0
Q7L5A3,Q9NR12
Q7L5A3,Q99471
Q7L5A3,Q9NRD5
Q7L5A3,Q9NQX0
Q7L5A3,Q16825
Q7L5A3,P57052
Q7L5A3,Q9UHJ3
Q7L5A3,Q8ND83
Q7L5A3,O60504
Q7L5A3,Q9NUY8
Q7L5A3,Q96N21
Q7L5A3,Q08117
Q7L5A3,Q12933
Q7L5A3,Q9BUZ4
Q7L5A3,P14373
Q7L5A3,Q9Y2B5
Q7L5A3,Q9NZC7
Q7L5A3,O00308
Q7L5A3,Q9H0C1
Q7L5A3,Q9P2Y4
Q7L5A3,Q7Z3I7
Q7L5A3,Q8N720
Q7L5A3,Q9UGI0
Q96PV7,Q9UKZ1
Q96PV7,Q08379
Q96PV7,Q5MJ10
Q96PV7,P36406
Q96PV7,P14373
Q5JX71,Q9UHX3
Q5JX71,Q15848
Q5JX71,Q6RW13
Q5JX71,Q9NVV5
Q5JX71,Q9BVK2
Q5JX71,Q86W74
Q5JX71,Q9HDC9
Q5JX71,P02656
Q5JX71,P05090
Q5JX71,Q9BQE5
Q5JX71,P29972
Q5JX71,P41181
Q5JX71,Q92482
Q5JX71,Q9H2C2
Q5JX71,P07306
Q5JX71,O43681
Q5JX71,Q9HD20
Q5JX71,Q8NHY0
Q5JX71,P23560
Q5JX71,O15155
Q5JX71,Q13323
Q5JX71,O95393
Q5JX71,Q12982
Q5JX71,Q12983
Q5JX71,Q8WVV5
Q5JX71,Q96F05
Q5JX71,Q96GQ5
Q5JX71,P06681
Q5JX71,Q8WVX3
Q5JX71,Q8WVQ1
Q5JX71,Q8NHW4
Q5JX71,P19397
Q5JX71,P13987
Q5JX71,P60033
Q5JX71,O14735
Q5JX71,Q92903
Q5JX71,O95674
Q5JX71,Q8N6F1
Q5JX71,P57739
Q5JX71,O14493
Q5JX71,Q8NHS1
Q5JX71,Q6UXB4
Q5JX71,Q9NWW5
Q5JX71,Q96FZ5
Q5JX71,O95406
Q5JX71,Q9BT09
Q5JX71,P29400
Q5JX71,P21964
Q5JX71,P40313
Q5JX71,Q4LDR2
Q5JX71,O14569
Q5JX71,O43169
Q5JX71,Q9BQA9
Q5JX71,Q5J5C9
Q5JX71,Q7Z7B8
Q5JX71,Q96LL9
Q5JX71,Q9UPQ8
Q5JX71,Q15125
Q5JX71,Q9BV81
Q5JX71,P50402
Q5JX71,O75355
Q5JX71,Q5NDL2
Q5JX71,Q9UKR5
Q5JX71,Q7Z2K6
Q5JX71,Q7L5A8
Q5JX71,O75063
Q5JX71,Q92520
Q5JX71,Q969F0
Q5JX71,P37268
Q5JX71,Q9Y3D6
Q5JX71,Q14802
Q5JX71,P01350
Q5JX71,Q9H3K2
Q5JX71,Q8WWP7
Q5JX71,P29033
Q5JX71,Q9NS71
Q5JX71,Q86XP6
Q5JX71,O14653
Q5JX71,Q9NPR9
Q5JX71,Q8TDV0
Q5JX71,O60883
Q5JX71,P02724
Q5JX71,Q6Y1H2
Q5JX71,Q9HCP6
Q5JX71,P09601
Q5JX71,P30519
Q5JX71,Q9BUP3
Q5JX71,P24593
Q5JX71,Q9Y5U4
Q5JX71,Q8N5M9
Q5JX71,P43628
Q5JX71,Q8TAF8
Q5JX71,Q9UBY5
Q5JX71,Q7Z4F1
Q5JX71,P21145
Q5JX71,Q9P0N8
Q5JX71,Q9GZY8
Q5JX71,A0A0C4DFN3
Q5JX71,P30301
Q5JX71,Q15546
Q5JX71,Q8IY49
Q5JX71,P11836
Q5JX71,Q5J8X5
Q5JX71,Q96S97
Q5JX71,A6NDP7
Q5JX71,Q9H115
Q5JX71,Q9UHE5
Q5JX71,O14931
Q5JX71,Q9NZG7
Q5JX71,Q8N912
Q5JX71,Q8IXM6
Q5JX71,Q969Y0
Q5JX71,Q6UX06
Q5JX71,Q8N138
Q5JX71,Q9NRC9
Q5JX71,Q86WK9
Q5JX71,Q9UHJ9
Q5JX71,Q96LB9
Q5JX71,P26678
Q5JX71,P60201
Q5JX71,Q04941
Q5JX71,Q5VZY2
Q5JX71,Q8IY26
Q5JX71,Q01453
Q5JX71,P54315
Q5JX71,Q13635
Q5JX71,Q02094
Q5JX71,Q9NS64
Q5JX71,Q5QGT7
Q5JX71,P29034
Q5JX71,Q14162
Q5JX71,O95968
Q5JX71,O75711
Q5JX71,Q96IW7
Q5JX71,O75396
Q5JX71,P60059
Q5JX71,Q9Y6D0
Q5JX71,Q9Y6X1
Q5JX71,P11686
Q5JX71,Q8WWT9
Q5JX71,P43005
Q5JX71,Q8IWU4
Q5JX71,P78382
Q5JX71,Q96G79
Q5JX71,Q969S0
Q5JX71,Q7Z769
Q5JX71,Q8TBE7
Q5JX71,Q9NVC3
Q5JX71,Q9HAB3
Q5JX71,Q8TBB6
Q5JX71,Q9NRQ5
Q5JX71,B2RUZ4
Q5JX71,Q6UX34
Q5JX71,P02808
Q5JX71,P61266
Q5JX71,Q13277
Q5JX71,Q13190
Q5JX71,Q9UNK0
Q5JX71,O43759
Q5JX71,Q9BQS2
Q5JX71,Q9NZ01
Q5JX71,Q9Y6I9
Q5JX71,P02786
Q5JX71,P07204
Q5JX71,C9JKN6
Q5JX71,Q9BZW4
Q5JX71,P55061
Q5JX71,Q9NV29
Q5JX71,Q6UX40
Q5JX71,P17152
Q5JX71,Q9BXJ8
Q5JX71,Q5BJH2
Q5JX71,Q9NV12
Q5JX71,Q96I45
Q5JX71,Q9NUH8
Q5JX71,Q9P0S9
Q5JX71,I3L0A0
Q5JX71,Q969S6
Q5JX71,Q9BTX3
Q5JX71,A2RU14
Q5JX71,Q9H0R3
Q5JX71,Q8NBD8
Q5JX71,Q5W0B7
Q5JX71,Q9BU79
Q5JX71,Q8TBM7
Q5JX71,Q69YG0
Q5JX71,Q9BTV4
Q5JX71,Q9BQJ4
Q5JX71,P56557
Q5JX71,Q9H2L4
Q5JX71,Q6PI78
Q5JX71,A0PK05
Q5JX71,Q9BSE2
Q5JX71,Q8N2M4
Q5JX71,Q8N661
Q5JX71,Q5BJF2
Q5JX71,Q9NRS4
Q5JX71,Q71RG4
Q5JX71,P01375
Q5JX71,O14798
Q5JX71,Q9H2S6
Q5JX71,Q9Y228
Q5JX71,Q8N609
Q5JX71,O60636
Q5JX71,Q86UF1
Q5JX71,P41732
Q5JX71,P30536
Q5JX71,Q5BVD1
Q5JX71,Q9GZX9
Q5JX71,Q9Y385
Q5JX71,Q9Y5Z9
Q5JX71,Q53HI1
Q5JX71,O75841
Q5JX71,Q15836
Q5JX71,O75379
Q5JX71,O95183
Q5JX71,Q9BQB6
Q5JX71,Q96GC9
Q5JX71,Q14508
Q5JX71,O76024
Q5JX71,Q96EC8
Q5JX71,O95159
Q6P6B1,Q14145
O75477,Q8TD06
O75477,Q12982
O75477,O94905
O75477,Q7L5A8
O75477,Q8N0V3
O75477,Q96IW7
O75477,Q15436
O75477,Q8N511
A1KXE4,P21549
A1KXE4,Q03989
A1KXE4,O95817
A1KXE4,Q9UQM7
A1KXE4,O75909
A1KXE4,P33240
A1KXE4,Q9H0L4
A1KXE4,Q9H6Z9
A1KXE4,Q92567
A1KXE4,Q8WU58
A1KXE4,O75593
A1KXE4,Q12951
A1KXE4,Q9BZE0
A1KXE4,Q13227
A1KXE4,P17482
A1KXE4,Q9ULV5
A1KXE4,Q6PEX3
A1KXE4,Q14847
A1KXE4,Q71SY5
A1KXE4,Q8IXL7
A1KXE4,Q8TDC0
A1KXE4,Q14511
A1KXE4,P32242
A1KXE4,Q9HBE1
A1KXE4,P78337
A1KXE4,Q7Z3K3
A1KXE4,Q96HA1
A1KXE4,Q7Z5V6
A1KXE4,P0CG20
A1KXE4,Q9BTL3
A1KXE4,O43251
A1KXE4,Q9BQY4
A1KXE4,Q01974
A1KXE4,Q7Z3H4
A1KXE4,P14678
A1KXE4,P09234
A1KXE4,Q99932
A1KXE4,Q9NQB0
A1KXE4,Q96A09
A1KXE4,Q01085
A1KXE4,Q08117
A1KXE4,O43711
A1KXE4,Q5T6F2
A1KXE4,O95231
A1KXE4,Q14119
A1KXE4,A8MV65
A1KXE4,A5D8V6
A1KXE4,Q64LD2
A1KXE4,Q96K80
A1KXE4,Q15915
Q9UJM3,O14757
Q9UJM3,P00533
Q9UJM3,P04626
Q9UJM3,P06241
Q9UJM3,P62993
Q9UJM3,P31947
Q12778,P31749
Q12778,P14635
Q12778,P06493
Q12778,Q92793
Q12778,P03372
Q12778,P14921
Q12778,Q14192
Q12778,Q01105
Q12778,Q96EB6
Q12778,P63104
Q6P1M9,Q92624
P10398,P00966
P10398,P15056
P10398,Q9UNS2
P10398,P31327
P10398,Q12805
P10398,P01112
P10398,P08238
P10398,O43187
P10398,Q92985
P10398,P36507
P10398,Q8IXH7
P10398,O95848
P10398,Q96KB5
P10398,P14618
P10398,O94906
P10398,P53611
P10398,P62070
P10398,P31947
P10398,O43615
P10398,Q3ZCQ8
P10398,P58753
P10398,P62258
P10398,P63104
Q14155,P22681
Q14155,P60953
Q14155,Q9Y2X7
Q14155,Q5S007
Q14155,P50222
Q14155,P41227
Q14155,Q13153
Q14155,Q13177
Q14155,P30153
Q14155,P63000
Q14155,Q14160
Q14155,O60880
Q14155,Q7Z6B7
Q8J025,O75197
Q8J025,P56704
Q86XS5,Q8N423
Q03989,X5D778
Q03989,Q8N8Y2
Q03989,P54253
Q03989,P0C7T5
Q03989,O95429
Q03989,Q8TBE0
Q03989,Q8N9N5
Q03989,Q8N9W6
Q03989,Q9NWQ9
Q03989,Q5BKX5
Q03989,Q9UQM7
Q03989,Q8NEC5
Q03989,Q96HB5
Q03989,Q2TAC2
Q03989,P61024
Q03989,P10606
Q03989,P05813
Q03989,P53672
Q03989,A8MQ03
Q03989,Q15038
Q03989,Q6PKX4
Q03989,Q86UW9
Q03989,P03372
Q03989,Q6NXG1
Q03989,A1KXE4
Q03989,Q13643
Q03989,O60548
Q03989,O75593
Q03989,Q9BWX5
Q03989,Q9BZE0
Q03989,P62993
Q03989,Q8WUI4
Q03989,P49639
Q03989,Q9H2F3
Q03989,Q9NRY2
Q03989,P78412
Q03989,Q674X7
Q03989,Q7L273
Q03989,Q8NAX2
Q03989,P60410
Q03989,P59991
Q03989,Q3LI76
Q03989,Q7Z4W3
Q03989,Q3LI72
Q03989,Q3SYF9
Q03989,Q6PEX3
Q03989,Q9BYR6
Q03989,Q3LI64
Q03989,Q3LI66
Q03989,Q8IUC3
Q03989,Q8IUC2
Q03989,Q14847
Q03989,Q96PV6
Q03989,P0CW20
Q03989,Q99732
Q03989,P25791
Q03989,Q9Y586
Q03989,Q9Y5V3
Q03989,Q99750
Q03989,Q9BRT3
Q03989,Q13064
Q03989,Q6PF18
Q03989,Q8WY64
Q03989,Q9BRQ3
Q03989,A1E959
Q03989,Q7RTU3
Q03989,P32242
Q03989,O43189
Q03989,Q13526
Q03989,P78337
Q03989,O15496
Q03989,Q9UPG8
Q03989,Q494U1
Q03989,Q8ND90
Q03989,P28069
Q03989,Q9NQX0
Q03989,O43741
Q03989,P86480
Q03989,Q2TAL8
Q03989,Q9NWB1
Q03989,Q93062
Q03989,Q6ZRY4
Q03989,P40937
Q03989,Q7L0R7
Q03989,Q01974
Q03989,O95486
Q03989,Q8NB12
Q03989,Q5JUK2
Q03989,Q9BXF9
Q03989,Q8WW24
Q03989,Q8NEK8
Q03989,Q96PF1
Q03989,Q63HR2
Q03989,Q13077
Q03989,P14373
Q03989,Q86UV6
Q03989,Q86WV8
Q03989,Q8WW01
Q03989,Q96PN8
Q03989,Q8WUN7
Q03989,Q08AM6
Q03989,O95231
Q03989,Q96K80
Q03989,Q15915
Q03989,Q96F45
Q03989,Q7L2R6
O43307,Q86YD7
O43307,Q9NW38
O43307,Q9NU19
O43307,Q3SY00
O43307,Q14119
O43307,Q86VK4
P49407,P63010
P49407,O15169
P49407,P20963
P49407,P25101
P49407,P50148
P49407,Q5JWF2
P49407,Q14749
P49407,P06396
P49407,Q16665
P49407,P11142
P49407,Q99683
P49407,P53779
P49407,P45984
P49407,Q00987
P49407,P19338
P49407,Q14978
P49407,P14618
P49407,P14859
P49407,P35813
P49407,O75688
P49407,Q13523
P49407,P06702
P49407,P12931
P49407,Q15208
P49407,Q13428
P49407,P04637
P49407,P27348
P49407,P25490
P49407,O43298
P49407,O95218
Q9Y575,Q9BSW2
Q9Y575,Q9H0I2
Q9Y575,Q9NP31
Q9Y575,Q96N21
Q9Y575,Q08117
Q6ZW61,Q8TAM1
Q6ZW61,Q8IWZ6
Q6ZW61,Q3SYG4
Q6ZW61,Q9NPJ1
Q8WYA1,O15516
Q8WYA1,Q8WZ74
Q8WYA1,Q99814
Q8WYA1,Q99743
Q9ULD4,P16333
Q9ULD4,Q99816
Q69YN2,Q2TBE0
Q12830,P62805
Q12830,P62805
Q12830,Q71DI3
Q12830,P28370
P07858,Q6UY14
P07858,P02760
P07858,P40692
P07858,Q9NYA1
Q9Y258,Q99616
Q9Y258,Q92583
Q9Y258,O00585
Q9Y258,Q9NRJ3
Q9Y258,P13501
Q9Y258,P02778
Q9Y258,O14625
Q9Y258,P48061
Q9Y258,O95715
Q9Y258,Q07325
Q9Y258,P26367
Q9Y258,P02776
Q9Y258,Q5BVD1
Q9Y258,P47992
Q9UKL3,Q14790
Q9UKL3,O75925
Q9UKL3,P23497
Q9UKL3,O15350
Q9BWC9,P18848
Q9BWC9,Q13698
Q9BWC9,Q96LK0
Q9BWC9,Q8N9N8
Q9BWC9,Q8IZU0
Q9BWC9,Q8WVZ9
Q9BWC9,Q969R5
Q9BWC9,P43364
Q9BWC9,Q96A72
Q9BWC9,P41227
Q9BWC9,Q6ZUT1
Q9BWC9,P61970
Q9BWC9,Q8WWY3
Q9BWC9,Q9P2K3
Q9BWC9,O00560
Q9BWC9,P04637
Q96ST8,P62166
Q96ST8,Q9NRD5
Q96FZ7,Q9BRG1
P53567,P18847
P53567,P18848
P53567,Q9Y2D1
P53567,Q16520
P53567,P49715
P53567,P17676
P53567,P49716
P53567,P35638
P53567,P35638
P53567,O15212
Q9BPX7,O00178
Q9BPX7,P26639
Q8IUN9,Q96CM8
Q8IUN9,Q15848
Q8IUN9,P05090
Q8IUN9,O15155
Q8IUN9,Q9NWW5
Q8IUN9,P31513
Q8IUN9,Q9H0Q3
Q8IUN9,Q8WWP7
Q8IUN9,Q13021
Q8IUN9,Q9H115
Q8IUN9,Q9Y5Y5
Q8IUN9,O60831
Q8IUN9,Q96IW7
Q8IUN9,Q9NVC3
Q8IUN9,Q9NRQ5
Q8IUN9,A2RU14
Q8IUN9,P01375
Q8IUN9,P30536
Q8IUN9,Q5BVD1
Q8IUN9,Q53HI1
Q8IUN9,Q6UX27
Q8IUN9,Q96MV8
Q8IUN9,O95159
Q8N5K1,Q9NVV5
Q8N5K1,Q9BQE5
Q8N5K1,Q96PS8
Q8N5K1,P10415
Q8N5K1,Q92843
Q8N5K1,O15155
Q8N5K1,O95393
Q8N5K1,Q8WVV5
Q8N5K1,Q96GQ5
Q8N5K1,O14523
Q8N5K1,Q8WVX3
Q8N5K1,O14735
Q8N5K1,Q9BXR6
Q8N5K1,P78369
Q8N5K1,Q9NWW5
Q8N5K1,Q9BQA9
Q8N5K1,Q08426
Q8N5K1,P50402
Q8N5K1,Q96D05
Q8N5K1,Q8N3T1
Q8N5K1,P01350
Q8N5K1,O60883
Q8N5K1,Q9HCP6
Q8N5K1,P46695
Q8N5K1,P43628
Q8N5K1,O95214
Q8N5K1,Q7Z4F1
Q8N5K1,Q9Y2E5
Q8N5K1,P30301
Q8N5K1,Q9H115
Q8N5K1,Q8N912
Q8N5K1,Q8WWG1
Q8N5K1,P42857
Q8N5K1,Q9UHJ9
Q8N5K1,Q5VZY2
Q8N5K1,Q96GM1
Q8N5K1,Q96T60
Q8N5K1,Q8WZA1
Q8N5K1,Q5QGT7
Q8N5K1,Q96IW7
Q8N5K1,Q8N6R1
Q8N5K1,Q8WWT9
Q8N5K1,Q969S0
Q8N5K1,B2RUZ4
Q8N5K1,Q6UX34
Q8N5K1,Q86Y82
Q8N5K1,O15400
Q8N5K1,C9JKN6
Q8N5K1,Q14656
Q8N5K1,Q9BU79
Q8N5K1,Q9BTV4
Q8N5K1,Q8N2M4
Q8N5K1,Q86UF1
Q8N5K1,P49638
Q8N5K1,O75379
Q8N5K1,Q8N0U8
Q8N5K1,Q96EC8
Q9H175,P62136
Q9H175,P62140
Q9H175,P36873
Q496F6,Q4LDR2
Q496F6,Q9UNK0
Q9P0S2,B3EWG5
Q13619,Q86VP6
Q13619,Q16531
Q13619,Q92466
Q13619,P08238
Q13619,Q15291
Q13619,O94888
Q13619,P55072
Q6ZMK1,P49639
Q6ZMK1,O00505
Q6ZMK1,O00629
Q6ZMK1,Q07627
Q6ZMK1,P0DPK4
Q6ZMK1,P15151
Q6ZMK1,O00560
Q14999,O75147
Q14999,P04637
Q8TB03,Q6ZTQ4
Q8TB03,Q13952
Q8TB03,Q02548
Q8TB03,P26367
P48165,P00519
P48165,O00590
P48165,P02652
P48165,P05090
P48165,O95236
P48165,P55087
P48165,Q8N6S5
P48165,Q99437
P48165,Q96GQ5
P48165,O14523
P48165,Q9P0B6
P48165,P13236
P48165,P19397
P48165,Q9H5X1
P48165,Q8N6F1
P48165,O14493
P48165,Q8NC01
P48165,Q9NWW5
P48165,Q5RI15
P48165,Q4LDR2
P48165,Q9BQA9
P48165,P78329
P48165,Q5J5C9
P48165,Q9UPQ8
P48165,Q7Z2K6
P48165,P37268
P48165,Q9H0Q3
P48165,Q8WWP7
P48165,Q96F15
P48165,P29033
P48165,Q9NPR9
P48165,Q8TDV0
P48165,Q9BZJ8
P48165,Q02747
P48165,P24593
P48165,Q9Y5U4
P48165,P11215
P48165,P43628
P48165,Q86VI4
P48165,O43561
P48165,O95214
P48165,Q8TAF8
P48165,P21145
P48165,Q13021
P48165,Q9P0N8
P48165,O43934
P48165,Q6ZSS7
P48165,Q99735
P48165,Q5J8X5
P48165,Q53FV1
P48165,Q7RTS6
P48165,Q9BPV8
P48165,Q9UHJ9
P48165,P26678
P48165,Q01453
P48165,P54315
P48165,O60831
P48165,Q8NFJ6
P48165,Q16849
P48165,Q96P65
P48165,Q96HR9
P48165,Q8N8N0
P48165,Q8TDU9
P48165,Q9H228
P48165,Q14162
P48165,O75396
P48165,Q9BRL7
P48165,Q15436
P48165,P11686
P48165,Q13183
P48165,Q86YT5
P48165,Q6ZSM3
P48165,Q7RTY0
P48165,O15427
P48165,Q99726
P48165,Q96G79
P48165,Q5T1Q4
P48165,Q8N357
P48165,Q969I6
P48165,Q9NVC3
P48165,Q9NP94
P48165,Q92504
P48165,Q9NUM3
P48165,Q9NWF4
P48165,Q6ZP29
P48165,Q8N2U9
P48165,P57103
P48165,Q9NRQ5
P48165,B2RUZ4
P48165,P61266
P48165,Q9UNK0
P48165,C9JKN6
P48165,P55061
P48165,Q9NV29
P48165,Q6UX40
P48165,Q9BTD3
P48165,Q5BJH2
P48165,Q9BVK8
P48165,Q6ZP80
P48165,Q8WW34
P48165,Q9NWH2
P48165,Q9BU79
P48165,Q69YG0
P48165,Q9NWC5
P48165,Q9H2L4
P48165,Q6PI78
P48165,A0PK05
P48165,Q8N661
P48165,Q86UF1
P48165,Q5BVD1
P48165,Q9GZX9
P48165,O00124
P48165,Q86WB7
P48165,O75841
P48165,O95183
P48165,O95070
P48165,Q96EC8
O95452,Q15125
O95452,Q9BZJ8
O95452,P26715
O95452,Q8TAF8
O95452,Q5J8X5
O95452,Q96IW7
O95452,O75396
O95452,Q3KNW5
O95452,A2RU14
O95452,Q9H2L4
O75712,Q8WVV5
O75712,P21964
O75712,Q96F15
O75712,P24593
O75712,O43561
O75712,Q8TAF8
O75712,O43934
O75712,Q9NS64
O75712,Q9Y6X1
O75712,Q5BJF2
O75712,Q71RG4
O75638,Q9Y2T1
O75638,Q6ICB0
O75638,P32242
O75638,P54646
O75638,P49901
O75638,Q15654
O75638,Q8NCE0
